NBAtlas_label	ensembl_gene_id	gene_symbol	p_val_adj	avg_log2FC	direction	source
Stromal other	ENSG00000110700	RPS13	2.7931247909914e-267	-1.29888669393669	down	NBAtlas
Stromal other	ENSG00000172809	RPL38	0	-1.6800823658483	down	NBAtlas
Stromal other	ENSG00000115268	RPS15	0	-1.55588450372668	down	NBAtlas
Stromal other	ENSG00000184009	ACTG1	6.88076795089534e-231	-1.23199649309609	down	NBAtlas
Stromal other	ENSG00000171858	RPS21	0	-1.70968857889209	down	NBAtlas
Stromal other	ENSG00000148303	RPL7A	5.08213308662438e-266	-1.43615855391841	down	NBAtlas
Stromal other	ENSG00000177954	RPS27	2.80477006298648e-236	-1.31057072534886	down	NBAtlas
Stromal other	ENSG00000149273	RPS3	0	-1.77955268386279	down	NBAtlas
Stromal other	ENSG00000089009	RPL6	0	-1.71640709748326	down	NBAtlas
Stromal other	ENSG00000177600	RPLP2	3.29989275659824e-269	-1.46023350073001	down	NBAtlas
Stromal other	ENSG00000137818	RPLP1	5.99757478963563e-293	-1.36351726480013	down	NBAtlas
Stromal other	ENSG00000108107	RPL28	4.2596054390538e-281	-1.41469898506499	down	NBAtlas
Stromal other	ENSG00000144713	RPL32	2.77460162223447e-289	-1.36016785656296	down	NBAtlas
Stromal other	ENSG00000112306	RPS12	0	-1.55243507107338	down	NBAtlas
Stromal other	ENSG00000231500	RPS18	0	-1.59006602530298	down	NBAtlas
Stromal other	ENSG00000034510	TMSB10	0	-1.96432827287405	down	NBAtlas
T cell	ENSG00000167286	CD3D	0	3.16887825669118	up	NBAtlas
T cell	ENSG00000277734	TRAC	0	2.99748902599735	up	NBAtlas
T cell	ENSG00000198851	CD3E	0	2.44010499403076	up	NBAtlas
T cell	ENSG00000168685	IL7R	0	2.94525670437336	up	NBAtlas
T cell	ENSG00000116824	CD2	0	2.4306383535835	up	NBAtlas
T cell	ENSG00000160654	CD3G	0	2.04783346532193	up	NBAtlas
T cell	ENSG00000211772	TRBC2	0	3.07117647031032	up	NBAtlas
T cell	ENSG00000211751	TRBC1	0	2.61145897483495	up	NBAtlas
T cell	ENSG00000008517	IL32	0	3.25909173465072	up	NBAtlas
T cell	ENSG00000271503	CCL5	0	3.66119596837768	up	NBAtlas
T cell	ENSG00000173762	CD7	0	2.35495553383959	up	NBAtlas
T cell	ENSG00000182866	LCK	0	1.87947963769294	up	NBAtlas
T cell	ENSG00000227507	LTB	0	3.60251617367606	up	NBAtlas
T cell	ENSG00000145649	GZMA	0	2.36403239493744	up	NBAtlas
T cell	ENSG00000197540	GZMM	0	1.68349375962189	up	NBAtlas
T cell	ENSG00000169442	CD52	0	3.16127701493907	up	NBAtlas
T cell	ENSG00000110848	CD69	0	2.41269412851956	up	NBAtlas
T cell	ENSG00000081237	PTPRC	0	2.7140835820354	up	NBAtlas
T cell	ENSG00000072818	ACAP1	0	1.88432135262747	up	NBAtlas
T cell	ENSG00000115165	CYTIP	0	2.00481183693507	up	NBAtlas
T cell	ENSG00000139193	CD27	0	1.4864047198612	up	NBAtlas
T cell	ENSG00000078596	ITM2A	0	1.66954354548638	up	NBAtlas
T cell	ENSG00000168421	RHOH	0	1.86734123934276	up	NBAtlas
T cell	ENSG00000077984	CST7	0	2.03594880004777	up	NBAtlas
T cell	ENSG00000126264	HCST	0	2.3241582984909	up	NBAtlas
T cell	ENSG00000133321	PLAAT4	0	1.86885932256074	up	NBAtlas
T cell	ENSG00000090104	RGS1	0	2.36819648653803	up	NBAtlas
T cell	ENSG00000102760	RGCC	0	2.26145826739052	up	NBAtlas
T cell	ENSG00000105374	NKG7	0	2.39464027726064	up	NBAtlas
T cell	ENSG00000128340	RAC2	0	1.86432811757069	up	NBAtlas
T cell	ENSG00000118503	TNFAIP3	0	2.20076320034502	up	NBAtlas
T cell	ENSG00000111348	ARHGDIB	0	2.47423146224162	up	NBAtlas
T cell	ENSG00000127824	TUBA4A	0	1.76452125978805	up	NBAtlas
T cell	ENSG00000147168	IL2RG	0	1.52536625450228	up	NBAtlas
T cell	ENSG00000082074	FYB1	0	1.84675484948134	up	NBAtlas
T cell	ENSG00000172183	ISG20	0	1.82541535887677	up	NBAtlas
T cell	ENSG00000196154	S100A4	0	2.55921563922303	up	NBAtlas
T cell	ENSG00000135046	ANXA1	0	2.28772280218784	up	NBAtlas
T cell	ENSG00000134954	ETS1	0	1.49861793006002	up	NBAtlas
T cell	ENSG00000122862	SRGN	0	2.05198188889934	up	NBAtlas
T cell	ENSG00000136732	GYPC	0	1.82572957827008	up	NBAtlas
T cell	ENSG00000117091	CD48	0	1.66552595345609	up	NBAtlas
T cell	ENSG00000204592	HLA-E	0	2.32381591046072	up	NBAtlas
T cell	ENSG00000130755	GMFG	0	1.87305492884017	up	NBAtlas
T cell	ENSG00000081320	STK17B	0	1.86906602336823	up	NBAtlas
T cell	ENSG00000121966	CXCR4	0	2.75527534524589	up	NBAtlas
T cell	ENSG00000158050	DUSP2	0	2.2211189610691	up	NBAtlas
T cell	ENSG00000110852	CLEC2B	0	1.74035824697143	up	NBAtlas
T cell	ENSG00000069493	CLEC2D	0	1.69224236820667	up	NBAtlas
T cell	ENSG00000213654	GPSM3	0	1.72849398620385	up	NBAtlas
T cell	ENSG00000076662	ICAM3	0	1.33744848676915	up	NBAtlas
T cell	ENSG00000089327	FXYD5	0	1.92078671676358	up	NBAtlas
T cell	ENSG00000234745	HLA-B	0	2.48918747997048	up	NBAtlas
T cell	ENSG00000102879	CORO1A	0	2.15548064951435	up	NBAtlas
T cell	ENSG00000104894	CD37	0	1.51948885600651	up	NBAtlas
T cell	ENSG00000204525	HLA-C	0	2.51600786635891	up	NBAtlas
T cell	ENSG00000023445	BIRC3	0	1.60101788997249	up	NBAtlas
T cell	ENSG00000155307	SAMSN1	0	1.46704343961154	up	NBAtlas
T cell	ENSG00000162511	LAPTM5	0	1.5984158362807	up	NBAtlas
T cell	ENSG00000120690	ELF1	0	1.61064654938178	up	NBAtlas
T cell	ENSG00000153234	NR4A2	0	1.62978989702085	up	NBAtlas
T cell	ENSG00000240065	PSMB9	0	1.41774369635318	up	NBAtlas
T cell	ENSG00000164543	STK17A	0	1.49172223199985	up	NBAtlas
T cell	ENSG00000206503	HLA-A	0	2.50630142359649	up	NBAtlas
T cell	ENSG00000095794	CREM	0	2.21136127561726	up	NBAtlas
T cell	ENSG00000185201	IFITM2	0	1.46213613254768	up	NBAtlas
T cell	ENSG00000142227	EMP3	0	1.44276924867557	up	NBAtlas
T cell	ENSG00000130592	LSP1	0	1.33784811664845	up	NBAtlas
T cell	ENSG00000152518	ZFP36L2	0	2.81215158538737	up	NBAtlas
T cell	ENSG00000128016	ZFP36	0	1.63050449956998	up	NBAtlas
T cell	ENSG00000143119	CD53	0	1.23709960314785	up	NBAtlas
T cell	ENSG00000059804	SLC2A3	0	1.45889843581151	up	NBAtlas
T cell	ENSG00000157514	TSC22D3	0	2.38978921110243	up	NBAtlas
T cell	ENSG00000136167	LCP1	0	1.40628991358079	up	NBAtlas
T cell	ENSG00000101109	STK4	0	1.80922372240148	up	NBAtlas
T cell	ENSG00000125148	MT2A	0	1.4298216196054	up	NBAtlas
T cell	ENSG00000166710	B2M	0	2.91654736661974	up	NBAtlas
T cell	ENSG00000197747	S100A10	0	1.40840656409429	up	NBAtlas
T cell	ENSG00000002586	CD99	0	1.51985014064652	up	NBAtlas
T cell	ENSG00000101608	MYL12A	0	1.9148555796621	up	NBAtlas
T cell	ENSG00000130844	ZNF331	0	1.59276235538347	up	NBAtlas
T cell	ENSG00000187608	ISG15	0	1.29112773354511	up	NBAtlas
T cell	ENSG00000142669	SH3BGRL3	0	2.13302753151793	up	NBAtlas
T cell	ENSG00000171223	JUNB	0	2.18662403081053	up	NBAtlas
T cell	ENSG00000118640	VAMP8	0	0.99510625942206	up	NBAtlas
T cell	ENSG00000168209	DDIT4	0	1.46262734174285	up	NBAtlas
T cell	ENSG00000092820	EZR	0	1.45741411804943	up	NBAtlas
T cell	ENSG00000104660	LEPROTL1	0	1.64280150039707	up	NBAtlas
T cell	ENSG00000162924	REL	0	1.42393266272858	up	NBAtlas
T cell	ENSG00000119801	YPEL5	0	1.64016885797312	up	NBAtlas
T cell	ENSG00000103187	COTL1	0	1.2420655138023	up	NBAtlas
T cell	ENSG00000051523	CYBA	0	1.30511399814923	up	NBAtlas
T cell	ENSG00000133639	BTG1	0	1.97172149435469	up	NBAtlas
T cell	ENSG00000026025	VIM	0	0.957594872629278	up	NBAtlas
T cell	ENSG00000104529	EEF1D	0	1.6190496979136	up	NBAtlas
T cell	ENSG00000233927	RPS28	0	1.63409520354792	up	NBAtlas
T cell	ENSG00000163191	S100A11	0	0.668433080637769	up	NBAtlas
T cell	ENSG00000197956	S100A6	0	1.05439740889301	up	NBAtlas
T cell	ENSG00000198918	RPL39	0	1.11191084620949	up	NBAtlas
T cell	ENSG00000197958	RPL12	0	1.11254611369566	up	NBAtlas
T cell	ENSG00000163682	RPL9	0	0.994600207579735	up	NBAtlas
T cell	ENSG00000161970	RPL26	0	0.826181920146928	up	NBAtlas
T cell	ENSG00000101489	CELF4	0	-1.49267212192894	down	NBAtlas
T cell	ENSG00000077279	DCX	0	-1.21566295968257	down	NBAtlas
T cell	ENSG00000170558	CDH2	0	-1.27057612651616	down	NBAtlas
T cell	ENSG00000196361	ELAVL3	0	-1.42283808467399	down	NBAtlas
T cell	ENSG00000104112	SCG3	0	-1.23739438759503	down	NBAtlas
T cell	ENSG00000183654	MARCHF11	0	-1.67999208672898	down	NBAtlas
T cell	ENSG00000169432	SCN9A	0	-1.49835504279069	down	NBAtlas
T cell	ENSG00000113657	DPYSL3	0	-1.20465605736005	down	NBAtlas
T cell	ENSG00000213160	KLHL23	0	-1.09540775097264	down	NBAtlas
T cell	ENSG00000132639	SNAP25	0	-1.25639226883026	down	NBAtlas
T cell	ENSG00000134138	MEIS2	0	-1.76808160505413	down	NBAtlas
T cell	ENSG00000109472	CPE	0	-1.30922450966207	down	NBAtlas
T cell	ENSG00000182916	TCEAL7	0	-1.18879871195471	down	NBAtlas
T cell	ENSG00000131016	AKAP12	0	-1.31520198518054	down	NBAtlas
T cell	ENSG00000179915	NRXN1	0	-1.78485323446171	down	NBAtlas
T cell	ENSG00000186472	PCLO	0	-1.63602547006945	down	NBAtlas
T cell	ENSG00000185630	PBX1	0	-1.42473873494133	down	NBAtlas
T cell	ENSG00000154380	ENAH	0	-1.43136169657191	down	NBAtlas
T cell	ENSG00000124194	GDAP1L1	0	-1.11158151793929	down	NBAtlas
T cell	ENSG00000145362	ANK2	0	-2.10421294762185	down	NBAtlas
T cell	ENSG00000078018	MAP2	0	-1.69568249952682	down	NBAtlas
T cell	ENSG00000164684	ZNF704	0	-1.36740067383221	down	NBAtlas
T cell	ENSG00000149926	TLCD3B	0	-1.13635630855829	down	NBAtlas
T cell	ENSG00000144834	TAGLN3	0	-1.23168851591496	down	NBAtlas
T cell	ENSG00000104723	TUSC3	0	-1.1521113115415	down	NBAtlas
T cell	ENSG00000107105	ELAVL2	0	-1.44150017934919	down	NBAtlas
T cell	ENSG00000172915	NBEA	0	-1.49950363856545	down	NBAtlas
T cell	ENSG00000174521	TTC9B	0	-1.44231879604583	down	NBAtlas
T cell	ENSG00000186487	MYT1L	0	-1.63797656001409	down	NBAtlas
T cell	ENSG00000137726	FXYD6	0	-1.27562686471685	down	NBAtlas
T cell	ENSG00000118257	NRP2	0	-1.36524309201849	down	NBAtlas
T cell	ENSG00000016082	ISL1	0	-1.69192944915854	down	NBAtlas
T cell	ENSG00000166922	SCG5	0	-1.51380345466422	down	NBAtlas
T cell	ENSG00000100320	RBFOX2	0	-1.79976921821464	down	NBAtlas
T cell	ENSG00000189221	MAOA	0	-1.44689680344006	down	NBAtlas
T cell	ENSG00000113758	DBN1	0	-1.03086494553531	down	NBAtlas
T cell	ENSG00000214140	PRCD	0	-1.12803186904698	down	NBAtlas
T cell	ENSG00000154556	SORBS2	0	-2.26986113827233	down	NBAtlas
T cell	ENSG00000109132	PHOX2B	0	-1.85672182443653	down	NBAtlas
T cell	ENSG00000168268	NT5DC2	0	-1.33066966470083	down	NBAtlas
T cell	ENSG00000176887	SOX11	0	-1.83550651698465	down	NBAtlas
T cell	ENSG00000135298	ADGRB3	0	-2.78949944931729	down	NBAtlas
T cell	ENSG00000204442	FAM155A	0	-2.63473791100402	down	NBAtlas
T cell	ENSG00000170396	ZNF804A	0	-2.12911341005083	down	NBAtlas
T cell	ENSG00000114631	PODXL2	0	-1.2684504912475	down	NBAtlas
T cell	ENSG00000164330	EBF1	0	-2.04820843681303	down	NBAtlas
T cell	ENSG00000109099	PMP22	0	-1.3832888038042	down	NBAtlas
T cell	ENSG00000186868	MAPT	0	-1.8713719237759	down	NBAtlas
T cell	ENSG00000067715	SYT1	0	-2.32137274260321	down	NBAtlas
T cell	ENSG00000072832	CRMP1	0	-1.6156266139119	down	NBAtlas
T cell	ENSG00000151914	DST	0	-2.02324287130024	down	NBAtlas
T cell	ENSG00000171951	SCG2	0	-1.74128626574894	down	NBAtlas
T cell	ENSG00000169750	RAC3	0	-1.25564897534778	down	NBAtlas
T cell	ENSG00000130226	DPP6	0	-2.5865904860084	down	NBAtlas
T cell	ENSG00000164741	DLC1	0	-2.66124586767887	down	NBAtlas
T cell	ENSG00000170017	ALCAM	0	-1.77551237429694	down	NBAtlas
T cell	ENSG00000149294	NCAM1	0	-2.16221355223733	down	NBAtlas
T cell	ENSG00000144642	RBMS3	0	-2.51400094439674	down	NBAtlas
T cell	ENSG00000158164	TMSB15A	0	-1.46558067542628	down	NBAtlas
T cell	ENSG00000035862	TIMP2	0	-1.36549395384605	down	NBAtlas
T cell	ENSG00000100604	CHGA	0	-1.66726987314173	down	NBAtlas
T cell	ENSG00000189060	H1-0	0	-1.40043279418331	down	NBAtlas
T cell	ENSG00000108828	VAT1	0	-1.01299264797069	down	NBAtlas
T cell	ENSG00000018189	RUFY3	0	-1.08086791649823	down	NBAtlas
T cell	ENSG00000196628	TCF4	0	-2.28555731243684	down	NBAtlas
T cell	ENSG00000140391	TSPAN3	0	-0.948761761931568	down	NBAtlas
T cell	ENSG00000122584	NXPH1	0	-2.65164297300674	down	NBAtlas
T cell	ENSG00000182985	CADM1	0	-2.31871820113454	down	NBAtlas
T cell	ENSG00000132718	SYT11	0	-1.0032568769161	down	NBAtlas
T cell	ENSG00000075618	FSCN1	0	-1.39538287029187	down	NBAtlas
T cell	ENSG00000136842	TMOD1	0	-1.82432794958421	down	NBAtlas
T cell	ENSG00000115355	CCDC88A	0	-1.26451972517992	down	NBAtlas
T cell	ENSG00000164107	HAND2	0	-1.90224866833485	down	NBAtlas
T cell	ENSG00000101210	EEF1A2	0	-1.9004734194859	down	NBAtlas
T cell	ENSG00000168280	KIF5C	0	-1.80347004564959	down	NBAtlas
T cell	ENSG00000092964	DPYSL2	0	-1.55502303252015	down	NBAtlas
T cell	ENSG00000140836	ZFHX3	0	-2.33485874868337	down	NBAtlas
T cell	ENSG00000196782	MAML3	0	-2.02323240580303	down	NBAtlas
T cell	ENSG00000111674	ENO2	0	-1.14233334342372	down	NBAtlas
T cell	ENSG00000237125	HAND2-AS1	0	-2.04473295115203	down	NBAtlas
T cell	ENSG00000213923	CSNK1E	0	-1.02650443475396	down	NBAtlas
T cell	ENSG00000162188	GNG3	0	-1.35094849549797	down	NBAtlas
T cell	ENSG00000132329	RAMP1	0	-1.75653898775821	down	NBAtlas
T cell	ENSG00000078328	RBFOX1	0	-3.49045597251614	down	NBAtlas
T cell	ENSG00000141698	NT5C3B	0	-1.21574666866464	down	NBAtlas
T cell	ENSG00000162374	ELAVL4	0	-2.35692173351941	down	NBAtlas
T cell	ENSG00000180176	TH	0	-1.4952242727979	down	NBAtlas
T cell	ENSG00000166582	CENPV	0	-1.50910165544211	down	NBAtlas
T cell	ENSG00000165462	PHOX2A	0	-2.21561225642742	down	NBAtlas
T cell	ENSG00000003147	ICA1	0	-1.67785662981944	down	NBAtlas
T cell	ENSG00000143153	ATP1B1	0	-1.27739744675653	down	NBAtlas
T cell	ENSG00000168824	NSG1	0	-1.35900283068928	down	NBAtlas
T cell	ENSG00000142192	APP	0	-1.32341188418473	down	NBAtlas
T cell	ENSG00000166228	PCBD1	0	-0.97863002562116	down	NBAtlas
T cell	ENSG00000133169	BEX1	0	-2.17149400831171	down	NBAtlas
T cell	ENSG00000139116	KIF21A	0	-1.56987178433796	down	NBAtlas
T cell	ENSG00000015592	STMN4	0	-2.07652449296633	down	NBAtlas
T cell	ENSG00000245870	LINC00682	0	-1.86448475304402	down	NBAtlas
T cell	ENSG00000277443	MARCKS	0	-2.4463090436381	down	NBAtlas
T cell	ENSG00000176788	BASP1	0	-2.69689838723059	down	NBAtlas
T cell	ENSG00000104960	PTOV1	0	-0.99606487983504	down	NBAtlas
T cell	ENSG00000272398	CD24	0	-2.10619043660348	down	NBAtlas
T cell	ENSG00000118689	FOXO3	0	-1.19983128968532	down	NBAtlas
T cell	ENSG00000172020	GAP43	0	-2.04087554376388	down	NBAtlas
T cell	ENSG00000134313	KIDINS220	0	-1.02509501345708	down	NBAtlas
T cell	ENSG00000174469	CNTNAP2	0	-3.21324564376931	down	NBAtlas
T cell	ENSG00000166165	CKB	0	-2.00261442405387	down	NBAtlas
T cell	ENSG00000089199	CHGB	0	-1.96355902537698	down	NBAtlas
T cell	ENSG00000114115	RBP1	0	-1.79413407924003	down	NBAtlas
T cell	ENSG00000102804	TSC22D1	0	-1.25596868459449	down	NBAtlas
T cell	ENSG00000077380	DYNC1I2	0	-1.03733761759898	down	NBAtlas
T cell	ENSG00000170027	YWHAG	0	-1.08351054961314	down	NBAtlas
T cell	ENSG00000182463	TSHZ2	0	-1.8204018347947	down	NBAtlas
T cell	ENSG00000134986	NREP	0	-2.04254951247289	down	NBAtlas
T cell	ENSG00000196465	MYL6B	0	-1.31252775270764	down	NBAtlas
T cell	ENSG00000105223	PLD3	0	-1.32849939803823	down	NBAtlas
T cell	ENSG00000053438	NNAT	0	-1.59092886299564	down	NBAtlas
T cell	ENSG00000102109	PCSK1N	0	-2.61555577140642	down	NBAtlas
T cell	ENSG00000131711	MAP1B	0	-2.80688971655224	down	NBAtlas
T cell	ENSG00000213722	DDAH2	0	-1.03971760064232	down	NBAtlas
T cell	ENSG00000108468	CBX1	0	-1.19202758747023	down	NBAtlas
T cell	ENSG00000135406	PRPH	0	-2.04866656886264	down	NBAtlas
T cell	ENSG00000139970	RTN1	0	-2.59840880292337	down	NBAtlas
T cell	ENSG00000133134	BEX2	0	-1.10500909122753	down	NBAtlas
T cell	ENSG00000170035	UBE2E3	0	-1.04845050556938	down	NBAtlas
T cell	ENSG00000123454	DBH	0	-1.78955641982083	down	NBAtlas
T cell	ENSG00000154277	UCHL1	0	-2.49501763704094	down	NBAtlas
T cell	ENSG00000164713	BRI3	0	-1.11607438860994	down	NBAtlas
T cell	ENSG00000175203	DCTN2	0	-1.05470927173832	down	NBAtlas
T cell	ENSG00000196591	HDAC2	0	-1.29212124372971	down	NBAtlas
T cell	ENSG00000177200	CHD9	0	-1.05224793560729	down	NBAtlas
T cell	ENSG00000102172	SMS	0	-0.956094184453168	down	NBAtlas
T cell	ENSG00000101439	CST3	0	-1.68952448854428	down	NBAtlas
T cell	ENSG00000100804	PSMB5	0	-1.17238543458614	down	NBAtlas
T cell	ENSG00000133318	RTN3	0	-1.23573016919754	down	NBAtlas
T cell	ENSG00000128245	YWHAH	0	-1.318376204816	down	NBAtlas
T cell	ENSG00000079462	PAFAH1B3	0	-1.35726052032027	down	NBAtlas
T cell	ENSG00000110492	MDK	0	-2.44568989387248	down	NBAtlas
T cell	ENSG00000110092	CCND1	0	-2.56441246456352	down	NBAtlas
T cell	ENSG00000137267	TUBB2A	0	-1.65535941924499	down	NBAtlas
T cell	ENSG00000230989	HSBP1	0	-1.345074331283	down	NBAtlas
T cell	ENSG00000106443	PHF14	0	-1.15052037468096	down	NBAtlas
T cell	ENSG00000171634	BPTF	0	-0.965355827371028	down	NBAtlas
T cell	ENSG00000243449	C4orf48	0	-1.20691761343829	down	NBAtlas
T cell	ENSG00000171735	CAMTA1	0	-1.33016053155202	down	NBAtlas
T cell	ENSG00000166681	BEX3	0	-1.81393783478905	down	NBAtlas
T cell	ENSG00000107485	GATA3	0	-1.41403483634411	down	NBAtlas
T cell	ENSG00000159335	PTMS	0	-2.16954947808941	down	NBAtlas
T cell	ENSG00000213190	MLLT11	0	-2.36627508012948	down	NBAtlas
T cell	ENSG00000239672	NME1	0	-1.55764251778664	down	NBAtlas
T cell	ENSG00000115310	RTN4	0	-1.15152733115457	down	NBAtlas
T cell	ENSG00000164687	FABP5	0	-1.24121698158768	down	NBAtlas
T cell	ENSG00000131116	ZNF428	0	-1.18944525839106	down	NBAtlas
T cell	ENSG00000143248	RGS5	0	-2.29559249977613	down	NBAtlas
T cell	ENSG00000232995	RGS5	0	-2.29559249977613	down	NBAtlas
T cell	ENSG00000182670	TTC3	0	-1.45289396683143	down	NBAtlas
T cell	ENSG00000214548	MEG3	0	-3.74713537302111	down	NBAtlas
T cell	ENSG00000108953	YWHAE	0	-1.62074828691646	down	NBAtlas
T cell	ENSG00000137285	TUBB2B	0	-3.1694133314684	down	NBAtlas
T cell	ENSG00000124766	SOX4	0	-2.11015369424452	down	NBAtlas
T cell	ENSG00000158321	AUTS2	0	-2.82309872538781	down	NBAtlas
T cell	ENSG00000108848	LUC7L3	0	-1.32242800063845	down	NBAtlas
T cell	ENSG00000104435	STMN2	0	-3.50121552401163	down	NBAtlas
T cell	ENSG00000122585	NPY	0	-2.81328502901438	down	NBAtlas
T cell	ENSG00000175130	MARCKSL1	0	-2.05447757994133	down	NBAtlas
T cell	ENSG00000117632	STMN1	0	-2.16281364159351	down	NBAtlas
T cell	ENSG00000196230	TUBB	0	-2.05234851255994	down	NBAtlas
T cell	ENSG00000167552	TUBA1A	0	-2.92124905685311	down	NBAtlas
