consensus_ontology	consensus_annotation	ensembl_gene_id	gene_symbol	number_of_tissues	celltype_total_tissues	percent_tissues	gene_observed_count
CL:0000182	hepatocyte	ENSG00000113249	HAVCR1	1	6	16.67	1
CL:0000182	hepatocyte	ENSG00000090339	ICAM1	1	6	16.67	4
CL:0000182	hepatocyte	ENSG00000111057	KRT18	1	6	16.67	4
CL:0000182	hepatocyte	ENSG00000170421	KRT8	1	6	16.67	5
CL:0000182	hepatocyte	ENSG00000105976	MET	1	6	16.67	2
CL:0000182	hepatocyte	ENSG00000196549	MME	1	6	16.67	6
CL:0000182	hepatocyte	ENSG00000131408	NR1H2	1	6	16.67	1
CL:0000182	hepatocyte	ENSG00000132170	PPARG	1	6	16.67	2
CL:0000182	hepatocyte	ENSG00000197249	SERPINA1	1	6	16.67	1
CL:0000182	hepatocyte	ENSG00000119899	SLC17A5	1	6	16.67	1
CL:0000182	hepatocyte	ENSG00000170365	SMAD1	1	6	16.67	1
CL:0000182	hepatocyte	ENSG00000198650	TAT	1	6	16.67	1
CL:0000182	hepatocyte	ENSG00000135111	TBX3	1	6	16.67	1
CL:0000182	hepatocyte	ENSG00000091513	TF	1	6	16.67	1
CL:0000182	hepatocyte	ENSG00000198959	TGM2	1	6	16.67	2
CL:0000182	hepatocyte	ENSG00000104067	TJP1	1	6	16.67	2
CL:1000488	cholangiocyte	ENSG00000171345	KRT19	4	6	66.67	5
CL:1000488	cholangiocyte	ENSG00000135480	KRT7	3	6	50	6
CL:1000488	cholangiocyte	ENSG00000125398	SOX9	3	6	50	6
CL:1000488	cholangiocyte	ENSG00000001626	CFTR	2	6	33.33	3
CL:1000488	cholangiocyte	ENSG00000119888	EPCAM	2	6	33.33	7
CL:1000488	cholangiocyte	ENSG00000137731	FXYD2	2	6	33.33	4
CL:1000488	cholangiocyte	ENSG00000130234	ACE2	1	6	16.67	2
CL:1000488	cholangiocyte	ENSG00000170458	CD14	1	6	16.67	11
CL:1000488	cholangiocyte	ENSG00000167286	CD3D	1	6	16.67	9
CL:1000488	cholangiocyte	ENSG00000163435	ELF3	1	6	16.67	1
CL:1000488	cholangiocyte	ENSG00000100031	GGT1	1	6	16.67	1
CL:1000488	cholangiocyte	ENSG00000275410	HNF1B	1	6	16.67	2
CL:1000488	cholangiocyte	ENSG00000148346	LCN2	1	6	16.67	2
CL:1000488	cholangiocyte	ENSG00000080293	SCTR	1	6	16.67	2
CL:1000488	cholangiocyte	ENSG00000164889	SLC4A2	1	6	16.67	1
CL:1000488	cholangiocyte	ENSG00000118785	SPP1	1	6	16.67	2
CL:0000057	fibroblast	ENSG00000108821	COL1A1	27	58	46.55	5
CL:0000057	fibroblast	ENSG00000011465	DCN	23	58	39.66	4
CL:0000057	fibroblast	ENSG00000107796	ACTA2	18	58	31.03	12
CL:0000057	fibroblast	ENSG00000164692	COL1A2	18	58	31.03	3
CL:0000057	fibroblast	ENSG00000154096	THY1	16	58	27.59	13
CL:0000057	fibroblast	ENSG00000134853	PDGFRA	15	58	25.86	6
CL:0000057	fibroblast	ENSG00000168542	COL3A1	14	58	24.14	2
CL:0000057	fibroblast	ENSG00000078098	FAP	12	58	20.69	3
CL:0000057	fibroblast	ENSG00000139329	LUM	11	58	18.97	3
CL:0000057	fibroblast	ENSG00000196154	S100A4	10	58	17.24	3
CL:0002410	pancreatic stellate cell	ENSG00000107796	ACTA2	1	1	100	12
CL:0002410	pancreatic stellate cell	ENSG00000148671	ADIRF	1	1	100	1
CL:0002410	pancreatic stellate cell	ENSG00000164692	COL1A2	1	1	100	3
CL:0002410	pancreatic stellate cell	ENSG00000074181	NOTCH3	1	1	100	2
CL:0002410	pancreatic stellate cell	ENSG00000113721	PDGFRB	1	1	100	9
CL:0002410	pancreatic stellate cell	ENSG00000143248	RGS5	1	1	100	6
CL:0002681	kidney cortical cell	ENSG00000127152	BCL11B	1	2	50	2
CL:0002681	kidney cortical cell	ENSG00000054219	LY75	1	2	50	2
CL:0002681	kidney cortical cell	ENSG00000091664	SLC17A6	1	2	50	3
CL:0002681	kidney cortical cell	ENSG00000104888	SLC17A7	1	2	50	2
CL:0002681	kidney cortical cell	ENSG00000136535	TBR1	1	2	50	2
CL:1000272	lung secretory cell	ENSG00000165272	AQP3	1	1	100	5
CL:1000272	lung secretory cell	ENSG00000215182	MUC5AC	1	1	100	2
CL:1000272	lung secretory cell	ENSG00000117983	MUC5B	1	1	100	3
CL:1000272	lung secretory cell	ENSG00000162896	PIGR	1	1	100	1
CL:1000272	lung secretory cell	ENSG00000149021	SCGB1A1	1	1	100	3
CL:0000186	myofibroblast cell	ENSG00000107796	ACTA2	15	21	71.43	12
CL:0000186	myofibroblast cell	ENSG00000108821	COL1A1	6	21	28.57	5
CL:0000186	myofibroblast cell	ENSG00000168542	COL3A1	3	21	14.29	2
CL:0000186	myofibroblast cell	ENSG00000065534	MYLK	3	21	14.29	3
CL:0000186	myofibroblast cell	ENSG00000134853	PDGFRA	3	21	14.29	6
CL:0000186	myofibroblast cell	ENSG00000118523	CCN2	2	21	9.52	4
CL:0000186	myofibroblast cell	ENSG00000187955	COL14A1	2	21	9.52	1
CL:0000186	myofibroblast cell	ENSG00000139329	LUM	2	21	9.52	3
CL:0000186	myofibroblast cell	ENSG00000133392	MYH11	2	21	9.52	7
CL:0000186	myofibroblast cell	ENSG00000113721	PDGFRB	2	21	9.52	9
CL:0000186	myofibroblast cell	ENSG00000149591	TAGLN	2	21	9.52	7
CL:0000186	myofibroblast cell	ENSG00000154096	THY1	2	21	9.52	13
CL:0000186	myofibroblast cell	ENSG00000026025	VIM	2	21	9.52	5
CL:0000192	smooth muscle cell	ENSG00000107796	ACTA2	14	28	50	12
CL:0000192	smooth muscle cell	ENSG00000133392	MYH11	10	28	35.71	7
CL:0000192	smooth muscle cell	ENSG00000149591	TAGLN	10	28	35.71	7
CL:0000192	smooth muscle cell	ENSG00000130176	CNN1	6	28	21.43	2
CL:0000192	smooth muscle cell	ENSG00000175084	DES	5	28	17.86	1
CL:0000192	smooth muscle cell	ENSG00000065534	MYLK	4	28	14.29	3
CL:0000192	smooth muscle cell	ENSG00000074181	NOTCH3	4	28	14.29	2
CL:0000192	smooth muscle cell	ENSG00000143248	RGS5	4	28	14.29	6
CL:0000192	smooth muscle cell	ENSG00000163017	ACTG2	3	28	10.71	1
CL:0000192	smooth muscle cell	ENSG00000076706	MCAM	3	28	10.71	6
CL:0000192	smooth muscle cell	ENSG00000113721	PDGFRB	3	28	10.71	9
CL:0000192	smooth muscle cell	ENSG00000198523	PLN	3	28	10.71	1
CL:0000187	muscle cell	ENSG00000159251	ACTC1	2	4	50	2
CL:0000187	muscle cell	ENSG00000143632	ACTA1	1	4	25	1
CL:0000187	muscle cell	ENSG00000107796	ACTA2	1	4	25	12
CL:0000187	muscle cell	ENSG00000134817	APLNR	1	4	25	1
CL:0000187	muscle cell	ENSG00000113196	HAND1	1	4	25	1
CL:0000187	muscle cell	ENSG00000076706	MCAM	1	4	25	6
CL:0000187	muscle cell	ENSG00000109061	MYH1	1	4	25	1
CL:0000187	muscle cell	ENSG00000133392	MYH11	1	4	25	7
CL:0000187	muscle cell	ENSG00000125414	MYH2	1	4	25	1
CL:0000187	muscle cell	ENSG00000109063	MYH3	1	4	25	1
CL:0000187	muscle cell	ENSG00000197616	MYH6	1	4	25	2
CL:0000187	muscle cell	ENSG00000092054	MYH7	1	4	25	2
CL:0000187	muscle cell	ENSG00000101335	MYL9	1	4	25	4
CL:0000187	muscle cell	ENSG00000133454	MYO18B	1	4	25	1
CL:0000187	muscle cell	ENSG00000129152	MYOD1	1	4	25	1
CL:0000187	muscle cell	ENSG00000122180	MYOG	1	4	25	1
CL:0000187	muscle cell	ENSG00000101470	TNNC2	1	4	25	2
CL:0000187	muscle cell	ENSG00000155657	TTN	1	4	25	2
CL:0000188	cell of skeletal muscle	ENSG00000133055	MYBPH	1	1	100	1
CL:0000188	cell of skeletal muscle	ENSG00000168530	MYL1	1	1	100	1
CL:0000188	cell of skeletal muscle	ENSG00000101470	TNNC2	1	1	100	2
CL:0000188	cell of skeletal muscle	ENSG00000159173	TNNI1	1	1	100	1
CL:0000746	cardiac muscle cell	ENSG00000118194	TNNT2	5	10	50	1
CL:0000746	cardiac muscle cell	ENSG00000198053	SIRPA	3	10	30	2
CL:0000746	cardiac muscle cell	ENSG00000081189	MEF2C	2	10	20	2
CL:0000746	cardiac muscle cell	ENSG00000092054	MYH7	2	10	20	2
CL:0000746	cardiac muscle cell	ENSG00000111245	MYL2	2	10	20	1
CL:0000746	cardiac muscle cell	ENSG00000183072	NKX2-5	2	10	20	1
CL:0000746	cardiac muscle cell	ENSG00000175206	NPPA	2	10	20	1
CL:0000746	cardiac muscle cell	ENSG00000078674	PCM1	2	10	20	1
CL:0000746	cardiac muscle cell	ENSG00000129991	TNNI3	2	10	20	1
CL:0000746	cardiac muscle cell	ENSG00000159251	ACTC1	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000077522	ACTN2	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000125378	BMP4	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000167286	CD3D	1	10	10	9
CL:0000746	cardiac muscle cell	ENSG00000117724	CENPF	1	10	10	3
CL:0000746	cardiac muscle cell	ENSG00000108821	COL1A1	1	10	10	5
CL:0000746	cardiac muscle cell	ENSG00000145244	CORIN	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000182578	CSF1R	1	10	10	3
CL:0000746	cardiac muscle cell	ENSG00000011465	DCN	1	10	10	4
CL:0000746	cardiac muscle cell	ENSG00000121769	FABP3	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000136574	GATA4	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000141448	GATA6	1	10	10	3
CL:0000746	cardiac muscle cell	ENSG00000152661	GJA1	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000187513	GJA4	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000265107	GJA5	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000084754	HADHA	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000138622	HCN4	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000165478	HEPACAM	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000113430	IRX4	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000123700	KCNJ2	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000171236	LRG1	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000198125	MB	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000134571	MYBPC3	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000133392	MYH11	1	10	10	7
CL:0000746	cardiac muscle cell	ENSG00000197616	MYH6	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000198336	MYL4	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000106631	MYL7	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000169851	PCDH7	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000261371	PECAM1	1	10	10	10
CL:0000746	cardiac muscle cell	ENSG00000121577	POPDC2	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000183873	SCN5A	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000125398	SOX9	1	10	10	6
CL:0000746	cardiac muscle cell	ENSG00000089225	TBX5	1	10	10	1
CL:0000746	cardiac muscle cell	ENSG00000172236	TPSAB1	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000155657	TTN	1	10	10	2
CL:0000746	cardiac muscle cell	ENSG00000162692	VCAM1	1	10	10	5
CL:0000746	cardiac muscle cell	ENSG00000184937	WT1	1	10	10	2
CL:0000359	vascular associated smooth muscle cell	ENSG00000107796	ACTA2	6	9	66.67	12
CL:0000359	vascular associated smooth muscle cell	ENSG00000133392	MYH11	5	9	55.56	7
CL:0000359	vascular associated smooth muscle cell	ENSG00000149591	TAGLN	4	9	44.44	7
CL:0000359	vascular associated smooth muscle cell	ENSG00000130176	CNN1	2	9	22.22	2
CL:0000359	vascular associated smooth muscle cell	ENSG00000143248	RGS5	2	9	22.22	6
CL:0000359	vascular associated smooth muscle cell	ENSG00000124762	CDKN1A	1	9	11.11	1
CL:0000359	vascular associated smooth muscle cell	ENSG00000172216	CEBPB	1	9	11.11	2
CL:0000359	vascular associated smooth muscle cell	ENSG00000166147	FBN1	1	9	11.11	1
CL:0000359	vascular associated smooth muscle cell	ENSG00000115461	IGFBP5	1	9	11.11	3
CL:0000359	vascular associated smooth muscle cell	ENSG00000149474	KAT14	1	9	11.11	1
CL:0000359	vascular associated smooth muscle cell	ENSG00000113721	PDGFRB	1	9	11.11	9
CL:0000669	pericyte	ENSG00000076706	MCAM	12	31	38.71	6
CL:0000669	pericyte	ENSG00000143248	RGS5	12	31	38.71	6
CL:0000669	pericyte	ENSG00000113721	PDGFRB	10	31	32.26	9
CL:0000669	pericyte	ENSG00000107796	ACTA2	9	31	29.03	12
CL:0000669	pericyte	ENSG00000173546	CSPG4	9	31	29.03	1
CL:0000669	pericyte	ENSG00000149591	TAGLN	5	31	16.13	7
CL:0000669	pericyte	ENSG00000166825	ANPEP	3	31	9.68	4
CL:0000669	pericyte	ENSG00000174059	CD34	3	31	9.68	17
CL:0000669	pericyte	ENSG00000133392	MYH11	3	31	9.68	7
CL:0000669	pericyte	ENSG00000101335	MYL9	3	31	9.68	4
CL:0000669	pericyte	ENSG00000154096	THY1	3	31	9.68	13
CL:0000499	stromal cell	ENSG00000011465	DCN	6	25	24	4
CL:0000499	stromal cell	ENSG00000261371	PECAM1	6	25	24	10
CL:0000499	stromal cell	ENSG00000107796	ACTA2	5	25	20	12
CL:0000499	stromal cell	ENSG00000139329	LUM	5	25	20	3
CL:0000499	stromal cell	ENSG00000154096	THY1	5	25	20	13
CL:0000499	stromal cell	ENSG00000174059	CD34	4	25	16	17
CL:0000499	stromal cell	ENSG00000196549	MME	4	25	16	6
CL:0000499	stromal cell	ENSG00000149591	TAGLN	4	25	16	7
CL:0000499	stromal cell	ENSG00000026508	CD44	3	25	12	16
CL:0000499	stromal cell	ENSG00000108821	COL1A1	3	25	12	5
CL:0000499	stromal cell	ENSG00000164692	COL1A2	3	25	12	3
CL:0000499	stromal cell	ENSG00000150093	ITGB1	3	25	12	6
CL:0000499	stromal cell	ENSG00000113721	PDGFRB	3	25	12	9
CL:0000499	stromal cell	ENSG00000143248	RGS5	3	25	12	6
CL:0002132	stromal cell of ovary	ENSG00000185559	DLK1	1	1	100	3
CL:0002132	stromal cell of ovary	ENSG00000183770	FOXL2	1	1	100	1
CL:0002132	stromal cell of ovary	ENSG00000147465	STAR	1	1	100	1
CL:0000632	hepatic stellate cell	ENSG00000011465	DCN	1	2	50	4
CL:0000632	hepatic stellate cell	ENSG00000078098	FAP	1	2	50	3
CL:0000632	hepatic stellate cell	ENSG00000103241	FOXF1	1	2	50	1
CL:0000632	hepatic stellate cell	ENSG00000162998	FRZB	1	2	50	3
CL:0000632	hepatic stellate cell	ENSG00000164949	GEM	1	2	50	1
CL:0000632	hepatic stellate cell	ENSG00000131095	GFAP	1	2	50	4
CL:0000632	hepatic stellate cell	ENSG00000019991	HGF	1	2	50	1
CL:0000632	hepatic stellate cell	ENSG00000136630	HLX	1	2	50	1
CL:0000632	hepatic stellate cell	ENSG00000106689	LHX2	1	2	50	1
CL:0000632	hepatic stellate cell	ENSG00000121207	LRAT	1	2	50	1
CL:0000632	hepatic stellate cell	ENSG00000064300	NGFR	1	2	50	4
CL:0000632	hepatic stellate cell	ENSG00000134853	PDGFRA	1	2	50	6
CL:0000632	hepatic stellate cell	ENSG00000113721	PDGFRB	1	2	50	9
CL:0000540	neuron	ENSG00000078018	MAP2	9	28	32.14	1
CL:0000540	neuron	ENSG00000077279	DCX	7	28	25	2
CL:0000540	neuron	ENSG00000104435	STMN2	5	28	17.86	2
CL:0000540	neuron	ENSG00000132639	SNAP25	4	28	14.29	1
CL:0000540	neuron	ENSG00000111674	ENO2	3	28	10.71	2
CL:0000540	neuron	ENSG00000149294	NCAM1	3	28	10.71	5
CL:0000540	neuron	ENSG00000162992	NEUROD1	3	28	10.71	4
CL:0000540	neuron	ENSG00000164600	NEUROD6	3	28	10.71	2
CL:0000540	neuron	ENSG00000091129	NRCAM	3	28	10.71	1
CL:0000540	neuron	ENSG00000119042	SATB2	3	28	10.71	2
CL:0000540	neuron	ENSG00000157005	SST	3	28	10.71	5
CL:0000540	neuron	ENSG00000102003	SYP	3	28	10.71	2
CL:0000540	neuron	ENSG00000067715	SYT1	3	28	10.71	1
CL:0000540	neuron	ENSG00000146469	VIP	3	28	10.71	1
CL:0000679	glutamatergic neuron	ENSG00000127152	BCL11B	2	4	50	2
CL:0000679	glutamatergic neuron	ENSG00000176884	GRIN1	2	4	50	1
CL:0000679	glutamatergic neuron	ENSG00000091664	SLC17A6	2	4	50	3
CL:0000679	glutamatergic neuron	ENSG00000104888	SLC17A7	2	4	50	2
CL:0000679	glutamatergic neuron	ENSG00000136535	TBR1	2	4	50	2
CL:0000679	glutamatergic neuron	ENSG00000176697	BDNF	1	4	25	1
CL:0000679	glutamatergic neuron	ENSG00000273079	GRIN2B	1	4	25	1
CL:0000679	glutamatergic neuron	ENSG00000115507	OTX1	1	4	25	1
CL:0000679	glutamatergic neuron	ENSG00000119042	SATB2	1	4	25	2
CL:0000210	photoreceptor cell	ENSG00000105392	CRX	2	2	100	1
CL:0000210	photoreceptor cell	ENSG00000109047	RCVRN	2	2	100	1
CL:0000210	photoreceptor cell	ENSG00000165588	OTX2	1	2	50	1
CL:0000210	photoreceptor cell	ENSG00000167371	PRRT2	1	2	50	1
CL:0000210	photoreceptor cell	ENSG00000116745	RPE65	1	2	50	1
CL:0000099	interneuron	ENSG00000128683	GAD1	4	4	100	1
CL:0000099	interneuron	ENSG00000136750	GAD2	3	4	75	1
CL:0000099	interneuron	ENSG00000004848	ARX	2	4	50	2
CL:0000099	interneuron	ENSG00000115844	DLX2	2	4	50	1
CL:0000099	interneuron	ENSG00000105880	DLX5	2	4	50	1
CL:0000099	interneuron	ENSG00000172137	CALB2	1	4	25	1
CL:0000099	interneuron	ENSG00000101489	CELF4	1	4	25	1
CL:0000099	interneuron	ENSG00000123975	CKS2	1	4	25	1
CL:0000099	interneuron	ENSG00000121966	CXCR4	1	4	25	7
CL:0000099	interneuron	ENSG00000144355	DLX1	1	4	25	1
CL:0000099	interneuron	ENSG00000178568	ERBB4	1	4	25	3
CL:0000099	interneuron	ENSG00000079459	FDFT1	1	4	25	1
CL:0000099	interneuron	ENSG00000174021	GNG5	1	4	25	1
CL:0000099	interneuron	ENSG00000164104	HMGB2	1	4	25	2
CL:0000099	interneuron	ENSG00000137142	IGFBPL1	1	4	25	1
CL:0000099	interneuron	ENSG00000148798	INA	1	4	25	1
CL:0000099	interneuron	ENSG00000134333	LDHA	1	4	25	1
CL:0000099	interneuron	ENSG00000106852	LHX6	1	4	25	1
CL:0000099	interneuron	ENSG00000186960	LINC01551	1	4	25	1
CL:0000099	interneuron	ENSG00000048540	LMO3	1	4	25	1
CL:0000099	interneuron	ENSG00000143013	LMO4	1	4	25	1
CL:0000099	interneuron	ENSG00000178573	MAF	1	4	25	4
CL:0000099	interneuron	ENSG00000110492	MDK	1	4	25	1
CL:0000099	interneuron	ENSG00000081189	MEF2C	1	4	25	2
CL:0000099	interneuron	ENSG00000214548	MEG3	1	4	25	1
CL:0000099	interneuron	ENSG00000162992	NEUROD1	1	4	25	4
CL:0000099	interneuron	ENSG00000164600	NEUROD6	1	4	25	2
CL:0000099	interneuron	ENSG00000021645	NRXN3	1	4	25	1
CL:0000099	interneuron	ENSG00000178104	PDE4DIP	1	4	25	2
CL:0000099	interneuron	ENSG00000139289	PHLDA1	1	4	25	2
CL:0000099	interneuron	ENSG00000102024	PLS3	1	4	25	1
CL:0000099	interneuron	ENSG00000106341	PPP1R17	1	4	25	1
CL:0000099	interneuron	ENSG00000106278	PTPRZ1	1	4	25	3
CL:0000099	interneuron	ENSG00000164611	PTTG1	1	4	25	1
CL:0000099	interneuron	ENSG00000079689	SCGN	1	4	25	1
CL:0000099	interneuron	ENSG00000242808	SOX2-OT	1	4	25	1
CL:0000099	interneuron	ENSG00000175063	UBE2C	1	4	25	3
CL:0000099	interneuron	ENSG00000077152	UBE2T	1	4	25	1
CL:0000099	interneuron	ENSG00000026025	VIM	1	4	25	5
CL:0000099	interneuron	ENSG00000136367	ZFHX2	1	4	25	1
CL:0000099	interneuron	ENSG00000091656	ZFHX4	1	4	25	1
CL:0000740	retinal ganglion cell	ENSG00000277586	NEFL	2	5	40	1
CL:0000740	retinal ganglion cell	ENSG00000104722	NEFM	2	5	40	2
CL:0000740	retinal ganglion cell	ENSG00000173267	SNCG	2	5	40	1
CL:0000740	retinal ganglion cell	ENSG00000170017	ALCAM	1	5	20	5
CL:0000740	retinal ganglion cell	ENSG00000184144	CNTN2	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000164330	EBF1	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000108001	EBF3	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000172020	GAP43	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000134259	NGF	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000177551	NHLH2	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000124785	NRN1	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000183036	PCP4	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000152192	POU4F1	1	5	20	2
CL:0000740	retinal ganglion cell	ENSG00000151615	POU4F2	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000154229	PRKCA	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000157110	RBPMS	1	5	20	1
CL:0000740	retinal ganglion cell	ENSG00000091664	SLC17A6	1	5	20	3
CL:0000740	retinal ganglion cell	ENSG00000154096	THY1	1	5	20	13
CL:0000101	sensory neuron	ENSG00000109991	P2RX3	2	2	100	1
CL:0000101	sensory neuron	ENSG00000152192	POU4F1	2	2	100	2
CL:0000101	sensory neuron	ENSG00000077279	DCX	1	2	50	2
CL:0000101	sensory neuron	ENSG00000168546	GFRA2	1	2	50	3
CL:0000101	sensory neuron	ENSG00000104722	NEFM	1	2	50	2
CL:0000101	sensory neuron	ENSG00000157168	NRG1	1	2	50	1
CL:0000101	sensory neuron	ENSG00000196090	PTPRT	1	2	50	2
CL:0000165	neuroendocrine cell	ENSG00000100604	CHGA	4	6	66.67	3
CL:0000165	neuroendocrine cell	ENSG00000139352	ASCL1	3	6	50	2
CL:0000165	neuroendocrine cell	ENSG00000196177	ACADSB	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000068366	ACSL4	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000196839	ADA	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000137845	ADAM10	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000181026	AEN	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000196526	AFAP1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000101444	AHCY	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000162551	ALPL	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000135046	ANXA1	1	6	16.67	3
CL:0000165	neuroendocrine cell	ENSG00000196975	ANXA4	1	6	16.67	3
CL:0000165	neuroendocrine cell	ENSG00000183734	ASCL2	1	6	16.67	3
CL:0000165	neuroendocrine cell	ENSG00000101974	ATP11C	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000160862	AZGP1	1	6	16.67	4
CL:0000165	neuroendocrine cell	ENSG00000110680	CALCA	1	6	16.67	1
CL:0000165	neuroendocrine cell	ENSG00000107443	CCNJ	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000089199	CHGB	1	6	16.67	3
CL:0000165	neuroendocrine cell	NA	COLCA2	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000109472	CPE	1	6	16.67	3
CL:0000165	neuroendocrine cell	ENSG00000103316	CRYM	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000066084	DIP2B	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000111674	ENO2	1	6	16.67	2
CL:0000165	neuroendocrine cell	NA	EPB41L4A-AS1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000138439	FAM117B	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000112787	FBRSL1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000113578	FGF1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000157827	FMNL2	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000141568	FOXK2	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000181274	FRAT2	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000089351	GRAMD1A	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000111713	GYS2	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000196591	HDAC2	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000144485	HES6	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000051128	HOMER3	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000233429	HOTAIRM1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000105991	HOXA1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000144381	HSPD1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000115738	ID2	1	6	16.67	4
CL:0000165	neuroendocrine cell	ENSG00000125538	IL1B	1	6	16.67	4
CL:0000165	neuroendocrine cell	ENSG00000110944	IL23A	1	6	16.67	3
CL:0000165	neuroendocrine cell	ENSG00000204084	INPP5B	1	6	16.67	3
CL:0000165	neuroendocrine cell	ENSG00000118308	IRAG2	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000143603	KCNN3	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000132510	KDM6B	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000115919	KYNU	1	6	16.67	4
CL:0000165	neuroendocrine cell	ENSG00000106003	LFNG	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000185022	MAFF	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000225783	MIAT	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000213190	MLLT11	1	6	16.67	3
CL:0000165	neuroendocrine cell	ENSG00000136997	MYC	1	6	16.67	4
CL:0000165	neuroendocrine cell	ENSG00000134369	NAV1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000149294	NCAM1	1	6	16.67	5
CL:0000165	neuroendocrine cell	ENSG00000058804	NDC1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000162992	NEUROD1	1	6	16.67	4
CL:0000165	neuroendocrine cell	ENSG00000072736	NFATC3	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000155438	NIFK	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000132603	NIP7	1	6	16.67	3
CL:0000165	neuroendocrine cell	ENSG00000167034	NKX3-1	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000147140	NONO	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000007171	NOS2	1	6	16.67	3
CL:0000165	neuroendocrine cell	ENSG00000134986	NREP	1	6	16.67	2
CL:0000165	neuroendocrine cell	ENSG00000115758	ODC1	1	6	16.67	2
